Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
I can't stand feeling so dejected	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I can't stand feeling so despairing	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I can't stand feeling so despondent	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I am the saddest person in the world	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I am dejected	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Depression is such a bummer	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Depression is the worst	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Every day I feel down	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Feeling down is the worst	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Being depressed is the worst	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I am always sad	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I am glum	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I am broken hearted	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I am gloomy	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I am always depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I am despondent	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I am down	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I am down in the dumps	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I am downcast	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I am downhearted	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I can't stand feeling so downhearted	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I am blue	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel downhearted today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I can't stand feeling so down	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel despondent today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel down	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel down in the dumps	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel down today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel downcast	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel dejected today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel downhearted	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel dejected	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel gloomy	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel gloomy today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel glum	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel glum today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel hopeless	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel inconsolable	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm full of sadness	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel downcast today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I couldn't be more dejected	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel melancholy	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I can't stand feeling so gloomy	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I can't stand feeling so glum	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I can't stand feeling so inconsolable	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I can't stand feeling so melancholy	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I can't stand feeling so miserable	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel despondent	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I can't stand feeling so unhappy	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I can't stand feeling so downcast	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel blue	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel blue today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel broken hearted	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel broken hearted today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel bummed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel bummed out	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel bummy today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I can't stand feeling so sad	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I hate feeling despondent	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
When will I ever stop feeling so unhappy?	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I hate feeling sad	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I hate feeling unhappy	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I hate feeling miserable	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I hate feeling blue	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I hate feeling gloomy	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Today has made me sad	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I hate feeling downhearted	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
When will I ever stop feeling so melancholy?	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I hate feeling glum	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I hate feeling melancholy	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I hate feeling like I'm in despair	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I hate feeling dejected	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I hate feeling inconsolable	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I hate feeling like I'm broken hearted	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I hate feeling downcast	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
When will I ever stop feeling so despondent?	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm feeling unhappy today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Today is just a little sad	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Today made me sad	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
What can I say? I'm just feeling sad	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
When will I ever stop feeling so blue?	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
When will I ever stop feeling so broken hearted?	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
When will I ever stop feeling so sad?	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
When will I ever stop feeling so despairing?	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
When will I ever stop feeling so miserable?	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
When will I ever stop feeling so down?	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
When will I ever stop feeling so downcast?	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
When will I ever stop feeling so downhearted?	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
When will I ever stop feeling so gloomy?	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
When will I ever stop feeling so glum?	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
When will I ever stop feeling so inconsolable?	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
When will I ever stop feeling so dejected?	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Today is just a little depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I am usually depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Listen, I'm just depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
My life is just depressing	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
My life is so depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
My whole life is depressing	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Sometimes I just feel depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Lately I've been so depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Today has made me depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I've been depressed all day	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
This week has been depressing	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Today made me depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
What can I say? I'm just feeling depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
When will I ever stop feeling so depressed?	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel so melancholy	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
My life makes me sad	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I have no life	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
This week has made me depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Today has been depressing	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I feel depressed today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I hate being depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I hate feeling depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I hate feeling depressed constantly	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I hate feeling depressed every day	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Life is so depressing	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I wish I could stop feeling depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I can't stand feeling so depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm depressed today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm feeling depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm feeling depressed today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm just feeling a bit depressed today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm really depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm so depressed	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm tired of feeling so depressed all the time	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Depressing day today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm tired of feeling so downcast all the time	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm sad today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm so sad	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm tired of feeling so blue all the time	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm tired of feeling so broken hearted all the time	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm tired of feeling so dejected all the time	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm tired of feeling so despairing all the time	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Today has me feeling blue	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm tired of feeling so down all the time	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm out of sorts	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm tired of feeling so downhearted all the time	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm tired of feeling so gloomy all the time	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm tired of feeling so glum all the time	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm tired of feeling so inconsolable all the time	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm tired of feeling so melancholy all the time	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm tired of feeling so miserable all the time	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm tired of feeling so despondent all the time	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm inconsolable today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
My life is sad	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm gloomy	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm gloomy today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm glum	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm glum today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm heartbroken	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm sad	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm in despair today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm really sad	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm inconsolable	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm just feeling a bit sad today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm melancholy	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm melancholy today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm miserable today	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm miserable	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm unhappy	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm in despair	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
My life is so sad	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
I'm tired of feeling so sad all the time	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Life always sucks	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Life is depressing	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Life is heartbreaking	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Life is miserable	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Life is sad	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
Lately I've been so sad	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
my life is depressing	Lucky, for you there's a bonus round.        But poor Steve...I'm afraid...he's out.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	126
